酸化銀,化学変化,化学式Ag₂Oを示す物質はどれですか？,炭酸水素ナトリウム 炭酸ナトリウム 二酸化炭素 水 アンモニア 塩化銅 塩化ナトリウム 酸化マグネシウム 酸化銅 硫化鉄
酸化マグネシウム,化学変化,化学式MgOを示す物質はどれですか？,炭酸水素ナトリウム 炭酸ナトリウム 二酸化炭素 水 アンモニア 塩化銅 塩化ナトリウム 酸化銀 酸化銅 硫化鉄
酸化銅,化学変化,化学式CuOを示す物質はどれですか？,炭酸水素ナトリウム 炭酸ナトリウム 二酸化炭素 水 アンモニア 塩化銅 塩化ナトリウム 酸化銀 酸化マグネシウム 硫化鉄
硫化鉄,化学変化,化学式FeSを示す物質はどれですか？,炭酸水素ナトリウム 炭酸ナトリウム 二酸化炭素 水 アンモニア 塩化銅 塩化ナトリウム 酸化銀 酸化マグネシウム 酸化銅
硫化銅,化学変化,化学式CuSを示す物質はどれですか？,炭酸水素ナトリウム 炭酸ナトリウム 二酸化炭素 水 アンモニア 塩化銅 塩化ナトリウム 酸化銀 酸化マグネシウム 酸化銅
NaHCO₃,化学変化,炭酸水素ナトリウムの化学式はどれですか？,Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ NaCl Ag₂O MgO CuO FeS
Na₂CO₃,化学変化,炭酸ナトリウムの化学式はどれですか？,NaHCO₃ CO₂ H₂O NH₃ CuCl₂ NaCl Ag₂O MgO CuO FeS
CO₂,化学変化,二酸化炭素の化学式はどれですか？,NaHCO₃ Na₂CO₃ H₂O NH₃ CuCl₂ NaCl Ag₂O MgO CuO FeS
H₂O,化学変化,水の化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ NH₃ CuCl₂ NaCl Ag₂O MgO CuO FeS
NH₃,化学変化,アンモニアの化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O CuCl₂ NaCl Ag₂O MgO CuO FeS
CuCl₂,化学変化,塩化銅の化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ NaCl Ag₂O MgO CuO FeS
NaCl,化学変化,塩化ナトリウムの化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ Ag₂O MgO CuO FeS
Ag₂O,化学変化,酸化銀の化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ NaCl MgO CuO FeS
MgO,化学変化,酸化マグネシウムの化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ NaCl Ag₂O CuO FeS
CuO,化学変化,酸化銅の化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ NaCl Ag₂O MgO FeS
FeS,化学変化,硫化鉄の化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ NaCl Ag₂O MgO CuO
CuS,化学変化,硫化銅の化学式はどれですか？,NaHCO₃ Na₂CO₃ CO₂ H₂O NH₃ CuCl₂ NaCl Ag₂O MgO CuO
Fe+S→FeS,化学変化,鉄と硫黄の化学反応式で正しいものはどれですか？,Fe+S→FeS₂ Fe+S₂→FeS 2Fe+S→Fe₂S Fe+2S→FeS₂ Fe+O₂→FeO Fe+Cl₂→FeCl₂ Fe+S→Fe+S 2Fe+S₂→2FeS₂ Fe+S→FeSO₄ Fe+S→Fe₂S₃
Cu+S→CuS,化学変化,銅と硫黄の化学反応式で正しいものはどれですか？,Cu+S→Cu₂S Cu+S₂→CuS 2Cu+S→CuS₂ Cu+2S→CuS₂ Cu+O₂→CuO Cu+Cl₂→CuCl₂ Cu+S→Cu+S 2Cu+S₂→2CuS₂ Cu+S→CuSO₄ Cu+S→Cu₂S₃
Cu+Cl₂→CuCl₂,化学変化,銅と塩素の化学反応式で正しいものはどれですか？,Cu+Cl₂→CuCl 2Cu+Cl₂→2CuCl Cu+2Cl₂→CuCl₄ Cu+Cl→CuCl Cu+O₂→CuO Cu+HCl→CuCl₂ Cu+Cl₂→Cu+Cl₂ Cu+Cl₂→Cu₂Cl₂ 2Cu+Cl→2CuCl Cu+Cl₂→CuCl₃
C+O₂→CO₂,化学変化,炭素と酸素の化学反応式で正しいものはどれですか？,C+O₂→CO C+O→CO C+O₃→CO₃ 2C+O→CO₂ C+2O₂→CO₄ C+O₂→C+O₂ C+H₂O→CO₂ C+O₂→CO₂+O₂ 2C+O₂→CO₂ C+NO₂→CO₂
2Cu+O₂→2CuO,化学変化,銅と酸素の化学反応式で正しいものはどれですか？,Cu+O₂→CuO₂ 2Cu+O→2CuO Cu+O→CuO 2Cu+2O₂→2CuO₂ Cu+O₂→Cu+O₂ 2Cu+O₂→Cu₂O₂ Cu+O₃→CuO₃ Cu+O₂→Cu₂O 4Cu+O₂→4CuO₂ Cu+CO₂→CuO
2Mg+O₂→2MgO,化学変化,マグネシウムと酸素の化学反応式で正しいものはどれですか？,Mg+O₂→MgO₂ 2Mg+O→2MgO Mg+O→MgO 2Mg+2O₂→2MgO₂ Mg+O₂→Mg+O₂ 2Mg+O₂→Mg₂O₂ Mg+O₃→MgO₃ Mg+CO₂→MgO 2Mg+O₂→2MgO₂ Mg+O₂→Mg₂O
Fe+S→FeS,化学変化,硫化鉄の化学反応式で正しいものはどれですか？,Fe+S→FeS₂ Fe+S₂→FeS 2Fe+S→Fe₂S Fe+2S→FeS₂ Fe+O₂→FeO Fe+Cl₂→FeCl₂ Fe+S→Fe+S 2Fe+S₂→2FeS₂ Fe+S→FeSO₄ Fe+S→Fe₂S₃
Cu+S→CuS,化学変化,硫化銅の化学反応式で正しいものはどれですか？,Cu+S→Cu₂S Cu+S₂→CuS 2Cu+S→CuS₂ Cu+2S→CuS₂ Cu+O₂→CuO Cu+Cl₂→CuCl₂ Cu+S→Cu+S 2Cu+S₂→2CuS₂ Cu+S→CuSO₄ Cu+S→Cu₂S₃
Cu+Cl₂→CuCl₂,化学変化,塩化銅の化学反応式で正しいものはどれですか？,Cu+Cl₂→CuCl 2Cu+Cl₂→2CuCl Cu+2Cl₂→CuCl₄ Cu+Cl→CuCl Cu+O₂→CuO Cu+HCl→CuCl₂ Cu+Cl₂→Cu+Cl₂ Cu+Cl₂→Cu₂Cl₂ 2Cu+Cl→2CuCl Cu+Cl₂→CuCl₃
C+O₂→CO₂,化学変化,二酸化炭素の化学反応式で正しいものはどれですか？,C+O₂→CO C+O→CO C+O₃→CO₃ 2C+O→CO₂ C+2O₂→CO₄ C+O₂→C+O₂ C+H₂O→CO₂ C+O₂→CO₂+O₂ 2C+O₂→CO₂ C+NO₂→CO₂
2Cu+O₂→2CuO,化学変化,酸化銅の化学反応式で正しいものはどれですか？,Cu+O₂→CuO₂ 2Cu+O→2CuO Cu+O→CuO 2Cu+2O₂→2CuO₂ Cu+O₂→Cu+O₂ 2Cu+O₂→Cu₂O₂ Cu+O₃→CuO₃ Cu+O₂→Cu₂O 4Cu+O₂→4CuO₂ Cu+CO₂→CuO
2Mg+O₂→2MgO,化学変化,酸化マグネシウムの化学反応式で正しいものはどれですか？,Mg+O₂→MgO₂ 2Mg+O→2MgO Mg+O→MgO 2Mg+2O₂→2MgO₂ Mg+O₂→Mg+O₂ 2Mg+O₂→Mg₂O₂ Mg+O₃→MgO₃ Mg+CO₂→MgO 2Mg+O₂→2MgO₂ Mg+O₂→Mg₂O
検流計,電流,微弱な電流の大きさを測る道具は何と言いますか？,アンメーター ボルトメーター オームメーター キロオーム計 キロワット計 キロワット時計 電流計 電圧計 交流計 測定器
恒温動物,生物,体温を一定に保つ動物は何と言いますか？,変温動物 哺乳類 鳥類 魚類 両生類 爬虫類 昆虫類 軟体動物 節足動物 恒温動物群
甲殻類,生物,カニやエビなどの体が外骨格でおおわれている節足動物は何と言いますか？,昆虫類 節足動物 軟体動物 恒温動物 鳥類 哺乳類 魚類 両生類 爬虫類 エビ類
高気圧,気象,周囲より気圧が高い領域は何と言いますか？,低気圧 台風 寒冷前線 温暖前線 下降気流 霧 季節風 偏西風 気団 気圧帯
降水,気象,雨や雪などが地面に落ちる現象は何と言いますか？,霧 雲 霰 雹 霧氷 台風 高気圧 低気圧 気圧配置 水滴
交流,電流,向きや大きさが周期的に変わる電流は何と言いますか？,直流 交互電流 定常電流 電子流 電流計 オーム計 電圧計 キロワット計 キロワット時計 パルス電流
古生代,生物,地球の歴史で約5億4千万年前から約2億5千万年前までの時代は何と言いますか？,先カンブリア時代 中生代 新生代 石炭紀 シルル紀 デボン紀 ペルム紀 三畳紀 ジュラ紀 白亜紀
個体,生物,一つのまとまった生物を何と言いますか？,細胞 組織 器官 個体群 生態系 個体群密度 核 酵素 DNA モルフォタイプ
鼓膜,人体,音を感じる耳の部分はどこですか？,耳介 外耳道 耳小骨 内耳 迷路 蝸牛 聴覚器官 聴神経 耳管 耳殻
昆虫類,生物,頭・胸・腹の3部に分かれ、3対の脚を持つ動物は何と言いますか？,節足動物 甲殻類 軟体動物 両生類 鳥類 哺乳類 魚類 爬虫類 昆虫綱 昆虫目
細胞,生物,生物の体を作る基本単位は何と言いますか？,組織 個体 器官 系統 群体 細胞膜 細胞質 核 葉緑体 ミトコンドリア
細胞呼吸,生物,酸素を使って栄養分からエネルギーを取り出すしくみは何と言いますか？,光合成 発酵 分解 酸化 異化 同化 電子伝達系 クエン酸回路 ATP合成 酸化還元
細胞質,生物,細胞膜の内側で核以外の部分は何と言いますか？,細胞膜 核 葉緑体 ミトコンドリア ゴルジ体 リボソーム 小胞体 液胞 細胞骨格 組織
細胞壁,生物,植物の細胞をおおう硬い部分は何と言いますか？,細胞膜 細胞質 核 葉緑体 ゴルジ体 ミトコンドリア 液胞 細胞骨格 リボソーム 細胞質膜
細胞膜,生物,細胞内部を囲む膜は何と言いますか？,細胞質 核 葉緑体 ミトコンドリア ゴルジ体 小胞体 液胞 細胞壁 リボソーム 細胞骨格
酢酸オルセイン溶液,生物,細胞の核を赤く染める染色液は何と言いますか？,酢酸カーミン溶液 酢酸ダーリア溶液 メチレンブルー ヨウ素液 ヘマトキシリン 液体窒素 酒石酸 メチルグリーン ニンヒドリン 硝酸オルセイン溶液
酢酸カーミン溶液,生物,細胞の核を赤く染める染色液は何と言いますか？,酢酸オルセイン溶液 酢酸ダーリア溶液 メチレンブルー ヨウ素液 ヘマトキシリン 液体窒素 酒石酸 メチルグリーン ニンヒドリン 硝酸カーミン溶液
酢酸ダーリア溶液,生物,細胞の核を赤く染める染色液は何と言いますか？,酢酸オルセイン溶液 酢酸カーミン溶液 メチレンブルー ヨウ素液 ヘマトキシリン 液体窒素 酒石酸 メチルグリーン ニンヒドリン 硝酸ダーリア溶液
酸化,化学変化,物質が酸素と結びつく反応を何と言いますか？,還元 酸化鉄 硫化 酸化物 水素化 二酸化炭素 羽化 塩化 融合 蒸発
酸化鉄,化学変化,鉄が酸素と結びついてできる物質は何と言いますか？,酸化銅 酸化物 酸化 還元 水酸化鉄 二酸化炭素 鉄粉 酸化剤 鉄酸化物 硫化鉄
酸化銅,化学変化,銅が酸素と結びついてできる物質は何と言いますか？,酸化鉄 酸化物 酸化 還元 水酸化銅 二酸化炭素 銅粉 酸化剤 銅酸化物 硫化銅
酸化物,化学変化,酸素と他の元素が結びついてできる物質は何と言いますか？,酸化鉄 酸化銅 酸化 還元 硫化物 二酸化炭素 酸化剤 酸素化物 酸化合物 酸素結合体
